cowid,time,longitude,latitudes
1,2021-01-01 03:03:00,12.199277364533334,49.68219361413333
1,2021-01-01 03:04:00,12.199277364533334,49.68219361413333
1,2021-01-01 03:05:00,12.199264543983334,49.68219912633333
1,2021-01-01 03:06:00,12.199264543983334,49.68219912633333
1,2021-01-01 03:07:00,12.199247449916667,49.682204638533335
1,2021-01-01 03:08:00,12.199247449916667,49.682204638533335
1,2021-01-01 03:09:00,12.19923035585,49.682212906833335
1,2021-01-01 03:10:00,12.19923035585,49.682212906833335
1,2021-01-01 03:11:00,12.199213261783333,49.68221841903333
1,2021-01-01 03:12:00,12.199213261783333,49.68221841903333
1,2021-01-01 03:13:00,12.199187620683334,49.68222668733333
1,2021-01-01 03:14:00,12.199187620683334,49.68222668733333
1,2021-01-01 03:15:00,12.199170526616667,49.68223219953333
1,2021-01-01 03:16:00,12.199170526616667,49.68223219953333
1,2021-01-01 03:17:00,12.19915343255,49.682237711733336
1,2021-01-01 03:18:00,12.19915343255,49.682237711733336
1,2021-01-01 03:19:00,12.19915343255,49.682237711733336
1,2021-01-01 03:20:00,12.199127791450001,49.682243223933334
1,2021-01-01 03:21:00,12.199110697383334,49.682245980033336
1,2021-01-01 03:22:00,12.199110697383334,49.682245980033336
1,2021-01-01 03:23:00,12.199110697383334,49.682245980033336
1,2021-01-01 03:24:00,12.199089329800001,49.682251492233334
1,2021-01-01 03:25:00,12.199089329800001,49.682251492233334
1,2021-01-01 03:26:00,12.199067962216667,49.68225424833333
1,2021-01-01 03:27:00,12.199067962216667,49.68225424833333
1,2021-01-01 03:28:00,12.199046594633334,49.68225700443333
1,2021-01-01 03:29:00,12.199046594633334,49.68225700443333
1,2021-01-01 03:30:00,12.199020953533333,49.68225700443333
1,2021-01-01 03:31:00,12.199020953533333,49.68225700443333
1,2021-01-01 03:32:00,12.198995312433334,49.68225700443333
1,2021-01-01 03:33:00,12.198995312433334,49.68225700443333
1,2021-01-01 03:34:00,12.198973944850001,49.68225700443333
1,2021-01-01 03:35:00,12.198973944850001,49.68225700443333
1,2021-01-01 03:36:00,12.19894830375,49.68225700443333
1,2021-01-01 03:37:00,12.19894830375,49.68225700443333
1,2021-01-01 03:38:00,12.198926936166668,49.68225700443333
1,2021-01-01 03:39:00,12.198926936166668,49.68225700443333
1,2021-01-01 03:40:00,12.198905568583333,49.68225700443333
1,2021-01-01 03:41:00,12.198905568583333,49.68225700443333
1,2021-01-01 03:42:00,12.198884201,49.68225700443333
1,2021-01-01 03:43:00,12.198884201,49.68225700443333
1,2021-01-01 03:44:00,12.198867106933333,49.68225700443333
1,2021-01-01 03:45:00,12.198867106933333,49.68225700443333
1,2021-01-01 03:46:00,12.19884573935,49.68225700443333
1,2021-01-01 03:47:00,12.19884573935,49.68225700443333
1,2021-01-01 03:48:00,12.198841465833334,49.68225700443333
1,2021-01-01 03:49:00,12.198841465833334,49.68225700443333
1,2021-01-01 03:50:00,12.198824371766667,49.68225700443333
1,2021-01-01 03:51:00,12.198824371766667,49.68225700443333
1,2021-01-01 03:52:00,12.198824371766667,49.68225700443333
1,2021-01-01 03:53:00,12.198811551216668,49.68225700443333
1,2021-01-01 03:54:00,12.198798730666667,49.68225700443333
1,2021-01-01 03:55:00,12.198798730666667,49.68225700443333
1,2021-01-01 03:56:00,12.198798730666667,49.68225700443333
1,2021-01-01 03:57:00,12.198781636600001,49.68225700443333
1,2021-01-01 03:58:00,12.198781636600001,49.68225700443333
1,2021-01-01 03:59:00,12.198781636600001,49.68225700443333
1,2021-01-01 04:00:00,12.198781636600001,49.68225700443333
1,2021-01-01 04:01:00,12.198781636600001,49.68225700443333
1,2021-01-01 04:02:00,12.198781636600001,49.68225700443333
1,2021-01-01 04:03:00,12.198781636600001,49.68225700443333
1,2021-01-01 04:04:00,12.198781636600001,49.68225700443333
1,2021-01-01 04:05:00,12.198781636600001,49.68225700443333
1,2021-01-01 04:06:00,12.198781636600001,49.68225700443333
1,2021-01-01 04:07:00,12.198781636600001,49.68225700443333
1,2021-01-01 04:08:00,12.198781636600001,49.68225700443333
1,2021-01-01 04:09:00,12.198781636600001,49.68225700443333
1,2021-01-01 04:10:00,12.198781636600001,49.68225700443333
1,2021-01-01 04:11:00,12.198781636600001,49.68225700443333
1,2021-01-01 04:12:00,12.198781636600001,49.68225700443333
1,2021-01-01 04:13:00,12.198781636600001,49.68225700443333
1,2021-01-01 04:14:00,12.198781636600001,49.68225700443333
1,2021-01-01 04:15:00,12.198781636600001,49.68225700443333
1,2021-01-01 04:16:00,12.198781636600001,49.68225700443333
1,2021-01-01 04:17:00,12.198781636600001,49.68225700443333
1,2021-01-01 04:18:00,12.198781636600001,49.68225700443333
1,2021-01-01 04:19:00,12.198781636600001,49.68225700443333
1,2021-01-01 04:20:00,12.198781636600001,49.68225700443333
1,2021-01-01 04:21:00,12.198781636600001,49.68225700443333
1,2021-01-01 04:22:00,12.198781636600001,49.68225700443333
1,2021-01-01 04:23:00,12.198781636600001,49.68225700443333
1,2021-01-01 04:24:00,12.198781636600001,49.68225700443333
1,2021-01-01 04:25:00,12.198781636600001,49.68225700443333
1,2021-01-01 04:26:00,12.198781636600001,49.68225700443333
1,2021-01-01 04:27:00,12.198781636600001,49.68225700443333
1,2021-01-01 04:28:00,12.198781636600001,49.68225700443333
1,2021-01-01 04:29:00,12.198781636600001,49.68225700443333
1,2021-01-01 04:30:00,12.198781636600001,49.68225700443333
1,2021-01-01 04:31:00,12.198781636600001,49.68225700443333
1,2021-01-01 04:32:00,12.198781636600001,49.68225700443333
1,2021-01-01 04:33:00,12.198781636600001,49.68225700443333
1,2021-01-01 04:34:00,12.198781636600001,49.68225700443333
1,2021-01-01 04:35:00,12.198781636600001,49.68225700443333
1,2021-01-01 04:36:00,12.198781636600001,49.68225700443333
1,2021-01-01 04:37:00,12.198781636600001,49.68225700443333
1,2021-01-01 04:38:00,12.198781636600001,49.68225700443333
1,2021-01-01 04:39:00,12.198781636600001,49.68225700443333
1,2021-01-01 04:40:00,12.198781636600001,49.68225700443333
1,2021-01-01 04:41:00,12.198781636600001,49.68225700443333
1,2021-01-01 04:42:00,12.198781636600001,49.68225700443333
1,2021-01-01 04:43:00,12.198781636600001,49.68225700443333
1,2021-01-01 04:44:00,12.198781636600001,49.68225700443333
1,2021-01-01 04:45:00,12.198781636600001,49.68225700443333
1,2021-01-01 04:46:00,12.198781636600001,49.68225700443333
1,2021-01-01 04:47:00,12.198781636600001,49.68225700443333
1,2021-01-01 04:48:00,12.198781636600001,49.68225700443333
1,2021-01-01 04:49:00,12.198781636600001,49.68225700443333
1,2021-01-01 04:50:00,12.198781636600001,49.68225700443333
1,2021-01-01 04:51:00,12.198781636600001,49.68225700443333
1,2021-01-01 04:52:00,12.198781636600001,49.68225700443333
1,2021-01-01 04:53:00,12.198781636600001,49.68225700443333
1,2021-01-01 04:54:00,12.198781636600001,49.68225700443333
1,2021-01-01 04:55:00,12.198781636600001,49.68225700443333
1,2021-01-01 04:56:00,12.198781636600001,49.68225700443333
1,2021-01-01 04:57:00,12.198781636600001,49.68225700443333
1,2021-01-01 04:58:00,12.198781636600001,49.68225700443333
1,2021-01-01 04:59:00,12.198781636600001,49.68225700443333
1,2021-01-01 05:00:00,12.198781636600001,49.68225700443333
1,2021-01-01 05:01:00,12.198781636600001,49.68225700443333
1,2021-01-01 05:02:00,12.198781636600001,49.68225700443333
1,2021-01-01 05:03:00,12.198781636600001,49.68225700443333
1,2021-01-01 05:04:00,12.198781636600001,49.68225700443333
1,2021-01-01 05:05:00,12.198781636600001,49.68225700443333
1,2021-01-01 05:06:00,12.198781636600001,49.68225700443333
1,2021-01-01 05:07:00,12.198781636600001,49.68225700443333
1,2021-01-01 05:08:00,12.198781636600001,49.68225700443333
1,2021-01-01 05:09:00,12.198781636600001,49.68225700443333
1,2021-01-01 05:10:00,12.198781636600001,49.68225700443333
1,2021-01-01 05:11:00,12.198781636600001,49.68225700443333
1,2021-01-01 05:12:00,12.198777363083334,49.682259760533334
1,2021-01-01 05:13:00,12.198777363083334,49.682259760533334
1,2021-01-01 05:14:00,12.198764542533334,49.68226251663333
1,2021-01-01 05:15:00,12.198764542533334,49.68226251663333
1,2021-01-01 05:16:00,12.198764542533334,49.68226251663333
1,2021-01-01 05:17:00,12.198747448466667,49.682268028833334
1,2021-01-01 05:18:00,12.1987303544,49.68227354103333
1,2021-01-01 05:19:00,12.1987303544,49.68227354103333
1,2021-01-01 05:20:00,12.1987303544,49.68227354103333
1,2021-01-01 05:21:00,12.198717533850001,49.682276297133335
1,2021-01-01 05:22:00,12.198704713300002,49.68228180933333
1,2021-01-01 05:23:00,12.198704713300002,49.68228180933333
1,2021-01-01 05:24:00,12.198704713300002,49.68228180933333
1,2021-01-01 05:25:00,12.198687619233334,49.682284565433335
1,2021-01-01 05:26:00,12.198687619233334,49.682284565433335
1,2021-01-01 05:27:00,12.198666251650002,49.68229007763333
1,2021-01-01 05:28:00,12.198666251650002,49.68229007763333
1,2021-01-01 05:29:00,12.198649157583334,49.68229558983333
1,2021-01-01 05:30:00,12.198649157583334,49.68229558983333
1,2021-01-01 05:31:00,12.198636337033333,49.68229558983333
1,2021-01-01 05:32:00,12.198636337033333,49.68229558983333
1,2021-01-01 05:33:00,12.198623516483334,49.682301102033335
1,2021-01-01 05:34:00,12.198623516483334,49.682301102033335
1,2021-01-01 05:35:00,12.198610695933334,49.68230385813333
1,2021-01-01 05:36:00,12.198610695933334,49.68230385813333
1,2021-01-01 05:37:00,12.198602148900001,49.68230661423333
1,2021-01-01 05:38:00,12.198602148900001,49.68230661423333
1,2021-01-01 05:39:00,12.19858932835,49.682309370333336
1,2021-01-01 05:40:00,12.19858932835,49.682309370333336
1,2021-01-01 05:41:00,12.198572234283334,49.68231488253333
1,2021-01-01 05:42:00,12.198572234283334,49.68231488253333
1,2021-01-01 05:43:00,12.198555140216667,49.682317638633336
1,2021-01-01 05:44:00,12.198555140216667,49.682317638633336
1,2021-01-01 05:45:00,12.19853804615,49.682323150833334
1,2021-01-01 05:46:00,12.19853804615,49.682323150833334
1,2021-01-01 05:47:00,12.198529499116667,49.682325906933336
1,2021-01-01 05:48:00,12.198529499116667,49.682325906933336
1,2021-01-01 05:49:00,12.198516678566667,49.68232866303333
1,2021-01-01 05:50:00,12.198516678566667,49.68232866303333
1,2021-01-01 05:51:00,12.198508131533334,49.682331419133334
1,2021-01-01 05:52:00,12.198508131533334,49.682331419133334
1,2021-01-01 05:53:00,12.198495310983335,49.682334175233336
1,2021-01-01 05:54:00,12.198495310983335,49.682334175233336
1,2021-01-01 05:55:00,12.198491037466667,49.682334175233336
1,2021-01-01 05:56:00,12.198491037466667,49.682334175233336
1,2021-01-01 05:57:00,12.198491037466667,49.682334175233336
1,2021-01-01 05:58:00,12.198482490433333,49.68233693133333
1,2021-01-01 05:59:00,12.198482490433333,49.68233693133333
1,2021-01-01 06:00:00,12.198469669883334,49.682339687433334
1,2021-01-01 06:01:00,12.198469669883334,49.682339687433334
1,2021-01-01 06:02:00,12.198456849333335,49.682339687433334
1,2021-01-01 06:03:00,12.198456849333335,49.682339687433334
1,2021-01-01 06:04:00,12.198444028783333,49.68234244353334
1,2021-01-01 06:05:00,12.198444028783333,49.68234244353334
1,2021-01-01 06:06:00,12.198431208233334,49.68234519963333
1,2021-01-01 06:07:00,12.198431208233334,49.68234519963333
1,2021-01-01 06:08:00,12.198418387683335,49.68235071183333
1,2021-01-01 06:09:00,12.198418387683335,49.68235071183333
1,2021-01-01 06:10:00,12.1983970201,49.68235346793333
1,2021-01-01 06:11:00,12.1983970201,49.68235346793333
1,2021-01-01 06:12:00,12.198379926033335,49.682356224033335
1,2021-01-01 06:13:00,12.198379926033335,49.682356224033335
1,2021-01-01 06:14:00,12.198367105483333,49.68235898013333
1,2021-01-01 06:15:00,12.198367105483333,49.68235898013333
1,2021-01-01 06:16:00,12.198350011416668,49.68236173623333
1,2021-01-01 06:17:00,12.198350011416668,49.68236173623333
1,2021-01-01 06:18:00,12.198341464383335,49.682364492333335
1,2021-01-01 06:19:00,12.198341464383335,49.682364492333335
1,2021-01-01 06:20:00,12.198324370316667,49.68236724843333
1,2021-01-01 06:21:00,12.198324370316667,49.68236724843333
1,2021-01-01 06:22:00,12.198324370316667,49.68236724843333
1,2021-01-01 06:23:00,12.198303002733335,49.68237000453333
1,2021-01-01 06:24:00,12.198290182183333,49.68237000453333
1,2021-01-01 06:25:00,12.198290182183333,49.68237000453333
1,2021-01-01 06:26:00,12.198290182183333,49.68237000453333
1,2021-01-01 06:27:00,12.198285908666668,49.682372760633335
1,2021-01-01 06:28:00,12.198273088116668,49.682372760633335
1,2021-01-01 06:29:00,12.198273088116668,49.682372760633335
1,2021-01-01 06:30:00,12.198273088116668,49.682372760633335
1,2021-01-01 06:31:00,12.198264541083335,49.682372760633335
1,2021-01-01 06:32:00,12.198251720533333,49.682372760633335
1,2021-01-01 06:33:00,12.198251720533333,49.682372760633335
1,2021-01-01 06:34:00,12.1982431735,49.682372760633335
1,2021-01-01 06:35:00,12.1982431735,49.682372760633335
1,2021-01-01 06:36:00,12.1982431735,49.682372760633335
1,2021-01-01 06:37:00,12.198238899983334,49.682372760633335
1,2021-01-01 06:38:00,12.19823035295,49.682372760633335
1,2021-01-01 06:39:00,12.198221805916667,49.682372760633335
1,2021-01-01 06:40:00,12.198221805916667,49.682372760633335
1,2021-01-01 06:41:00,12.198221805916667,49.682372760633335
1,2021-01-01 06:42:00,12.198217532400001,49.682372760633335
1,2021-01-01 06:43:00,12.198217532400001,49.682372760633335
1,2021-01-01 06:44:00,12.198213258883333,49.682372760633335
1,2021-01-01 06:45:00,12.198213258883333,49.682372760633335
1,2021-01-01 06:46:00,12.19820471185,49.682372760633335
1,2021-01-01 06:47:00,12.19820471185,49.682372760633335
1,2021-01-01 06:48:00,12.198200438333334,49.682372760633335
1,2021-01-01 06:49:00,12.198200438333334,49.682372760633335
1,2021-01-01 06:50:00,12.198196164816668,49.68237000453333
1,2021-01-01 06:51:00,12.198196164816668,49.68237000453333
1,2021-01-01 06:52:00,12.1981918913,49.68236724843333
1,2021-01-01 06:53:00,12.1981918913,49.68236724843333
1,2021-01-01 06:54:00,12.1981918913,49.68236724843333
1,2021-01-01 06:55:00,12.198187617783335,49.682364492333335
1,2021-01-01 06:56:00,12.198179070750001,49.68236173623333
1,2021-01-01 06:57:00,12.198179070750001,49.68236173623333
1,2021-01-01 06:58:00,12.198179070750001,49.68236173623333
1,2021-01-01 06:59:00,12.198174797233333,49.68235898013333
1,2021-01-01 07:00:00,12.1981662502,49.68235346793333
1,2021-01-01 07:01:00,12.1981662502,49.68235346793333
1,2021-01-01 07:02:00,12.1981662502,49.68235346793333
1,2021-01-01 07:03:00,12.198161976683334,49.68235071183333
1,2021-01-01 07:04:00,12.198157703166668,49.68234519963333
1,2021-01-01 07:05:00,12.198157703166668,49.68234519963333
1,2021-01-01 07:06:00,12.198157703166668,49.68234519963333
1,2021-01-01 07:07:00,12.19815342965,49.68234244353334
1,2021-01-01 07:08:00,12.198149156133335,49.682339687433334
1,2021-01-01 07:09:00,12.198149156133335,49.682339687433334
1,2021-01-01 07:10:00,12.198149156133335,49.682339687433334
1,2021-01-01 07:11:00,12.198149156133335,49.682339687433334
1,2021-01-01 07:12:00,12.198140609100001,49.682331419133334
1,2021-01-01 07:13:00,12.198140609100001,49.682331419133334
1,2021-01-01 07:14:00,12.198140609100001,49.682331419133334
1,2021-01-01 07:15:00,12.198140609100001,49.682331419133334
1,2021-01-01 07:16:00,12.198136335583333,49.682323150833334
1,2021-01-01 07:17:00,12.198136335583333,49.682323150833334
1,2021-01-01 07:18:00,12.198136335583333,49.682323150833334
1,2021-01-01 07:19:00,12.198132062066668,49.68232039473333
1,2021-01-01 07:20:00,12.198132062066668,49.682317638633336
1,2021-01-01 07:21:00,12.198132062066668,49.682317638633336
1,2021-01-01 07:22:00,12.198132062066668,49.682317638633336
1,2021-01-01 07:23:00,12.198132062066668,49.682317638633336
1,2021-01-01 07:24:00,12.19812778855,49.68231488253333
1,2021-01-01 07:25:00,12.19812778855,49.682309370333336
1,2021-01-01 07:26:00,12.19812778855,49.682309370333336
1,2021-01-01 07:27:00,12.19812778855,49.682309370333336
1,2021-01-01 07:28:00,12.19812778855,49.68230385813333
1,2021-01-01 07:29:00,12.19812778855,49.68230385813333
1,2021-01-01 07:30:00,12.19812778855,49.68230385813333
1,2021-01-01 07:31:00,12.198123515033334,49.682301102033335
1,2021-01-01 07:32:00,12.198123515033334,49.682301102033335
1,2021-01-01 07:33:00,12.198123515033334,49.68229834593333
1,2021-01-01 07:34:00,12.198123515033334,49.68229834593333
